Ciudad,Region,Location,,fecha,casos nuevos,
Los Andes,Valparaíso,"Los Andes, Valparaíso",,04/11/2020,1,
Nogales,Valparaíso,"Nogales, Valparaíso",,03/07/2020,0,
Nogales,Valparaíso,"Nogales, Valparaíso",,03/14/2020,0,
Nogales,Valparaíso,"Nogales, Valparaíso",,03/21/2020,0,
Nogales,Valparaíso,"Nogales, Valparaíso",,03/28/2020,0,
Nogales,Valparaíso,"Nogales, Valparaíso",,04/04/2020,0,
Nogales,Valparaíso,"Nogales, Valparaíso",,04/11/2020,0,
Olmué,Valparaíso,"Olmué, Valparaíso",,03/07/2020,0,
Olmué,Valparaíso,"Olmué, Valparaíso",,03/14/2020,0,
Olmué,Valparaíso,"Olmué, Valparaíso",,03/21/2020,0,
Olmué,Valparaíso,"Olmué, Valparaíso",,03/28/2020,0,
Olmué,Valparaíso,"Olmué, Valparaíso",,04/04/2020,1,
Olmué,Valparaíso,"Olmué, Valparaíso",,04/11/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,03/07/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,03/14/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,03/21/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,03/28/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,04/04/2020,0,
Panquehue,Valparaíso,"Panquehue, Valparaíso",,04/11/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,03/07/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,03/14/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,03/21/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,03/28/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,04/04/2020,0,
Papudo,Valparaíso,"Papudo, Valparaíso",,04/11/2020,0,
Petorca,Valparaíso,"Petorca, Valparaíso",,03/07/2020,0,
Petorca,Valparaíso,"Petorca, Valparaíso",,03/14/2020,0,
Petorca,Valparaíso,"Petorca, Valparaíso",,03/21/2020,1,
Petorca,Valparaíso,"Petorca, Valparaíso",,03/28/2020,4,
Petorca,Valparaíso,"Petorca, Valparaíso",,04/04/2020,1,
Petorca,Valparaíso,"Petorca, Valparaíso",,04/11/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,03/07/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,03/14/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,03/21/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,03/28/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,04/04/2020,0,
Puchuncaví,Valparaíso,"Puchuncaví, Valparaíso",,04/11/2020,0,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,03/07/2020,0,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,03/14/2020,0,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,03/21/2020,1,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,03/28/2020,0,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,04/04/2020,0,
Putaendo,Valparaíso,"Putaendo, Valparaíso",,04/11/2020,0,
Quillota,Valparaíso,"Quillota, Valparaíso",,03/07/2020,1,
Quillota,Valparaíso,"Quillota, Valparaíso",,03/14/2020,0,
Quillota,Valparaíso,"Quillota, Valparaíso",,03/21/2020,2,
Quillota,Valparaíso,"Quillota, Valparaíso",,03/28/2020,8,
Quillota,Valparaíso,"Quillota, Valparaíso",,04/04/2020,3,
Quillota,Valparaíso,"Quillota, Valparaíso",,04/11/2020,2,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,03/07/2020,1,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,03/14/2020,2,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,03/21/2020,2,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,03/28/2020,8,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,04/04/2020,7,
Quilpué,Valparaíso,"Quilpué, Valparaíso",,04/11/2020,0,
Quintero,Valparaíso,"Quintero, Valparaíso",,03/07/2020,0,
Quintero,Valparaíso,"Quintero, Valparaíso",,03/14/2020,0,
Quintero,Valparaíso,"Quintero, Valparaíso",,03/21/2020,3,
Quintero,Valparaíso,"Quintero, Valparaíso",,03/28/2020,2,
Quintero,Valparaíso,"Quintero, Valparaíso",,04/04/2020,0,
Quintero,Valparaíso,"Quintero, Valparaíso",,04/11/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,03/07/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,03/14/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,03/21/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,03/28/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,04/04/2020,0,
Rinconada,Valparaíso,"Rinconada, Valparaíso",,04/11/2020,2,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,03/07/2020,0,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,03/14/2020,0,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,03/21/2020,1,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,03/28/2020,5,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,04/04/2020,10,
San Antonio,Valparaíso,"San Antonio, Valparaíso",,04/11/2020,1,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,03/07/2020,0,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,03/14/2020,0,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,03/21/2020,0,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,03/28/2020,0,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,04/04/2020,0,
San Esteban,Valparaíso,"San Esteban, Valparaíso",,04/11/2020,0,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,03/07/2020,0,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,03/14/2020,0,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,03/21/2020,3,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,03/28/2020,2,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,04/04/2020,1,
San Felipe,Valparaíso,"San Felipe, Valparaíso",,04/11/2020,0,
Santa María,Valparaíso,"Santa María, Valparaíso",,03/07/2020,0,
Santa María,Valparaíso,"Santa María, Valparaíso",,03/14/2020,0,
Santa María,Valparaíso,"Santa María, Valparaíso",,03/21/2020,0,
Santa María,Valparaíso,"Santa María, Valparaíso",,03/28/2020,2,
Santa María,Valparaíso,"Santa María, Valparaíso",,04/04/2020,0,
Santa María,Valparaíso,"Santa María, Valparaíso",,04/11/2020,0,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,03/07/2020,0,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,03/14/2020,2,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,03/21/2020,1,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,03/28/2020,0,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,04/04/2020,2,
Santo Domingo,Valparaíso,"Santo Domingo, Valparaíso",,04/11/2020,0,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,03/07/2020,1,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,03/14/2020,2,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,03/21/2020,10,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,03/28/2020,16,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,04/04/2020,12,
Valparaíso,Valparaíso,"Valparaíso, Valparaíso",,04/11/2020,3,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,03/07/2020,0,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,03/14/2020,1,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,03/21/2020,7,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,03/28/2020,3,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,04/04/2020,1,
Villa Alemana,Valparaíso,"Villa Alemana, Valparaíso",,04/11/2020,0,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,03/07/2020,0,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,03/14/2020,7,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,03/21/2020,21,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,03/28/2020,28,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,04/04/2020,16,
Viña del Mar,Valparaíso,"Viña del Mar, Valparaíso",,04/11/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,03/07/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,03/14/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,03/21/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,03/28/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,04/04/2020,0,
Zapallar,Valparaíso,"Zapallar, Valparaíso",,04/11/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,03/07/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,03/14/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,03/21/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,03/28/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,04/04/2020,0,
Alhué,Metropolitana,"Alhué, Metropolitana",,04/11/2020,0,
Buin,Metropolitana,"Buin, Metropolitana",,03/07/2020,0,
Buin,Metropolitana,"Buin, Metropolitana",,03/14/2020,0,
Buin,Metropolitana,"Buin, Metropolitana",,03/21/2020,3,
Buin,Metropolitana,"Buin, Metropolitana",,03/28/2020,18,
Buin,Metropolitana,"Buin, Metropolitana",,04/04/2020,9,
Buin,Metropolitana,"Buin, Metropolitana",,04/11/2020,6,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,03/07/2020,0,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,03/14/2020,0,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,03/21/2020,4,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,03/28/2020,5,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,04/04/2020,1,
Calera de Tango,Metropolitana,"Calera de Tango, Metropolitana",,04/11/2020,0,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,03/07/2020,1,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,03/14/2020,2,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,03/21/2020,4,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,03/28/2020,8,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,04/04/2020,8,
Cerrillos,Metropolitana,"Cerrillos, Metropolitana",,04/11/2020,6,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,03/07/2020,0,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,03/14/2020,8,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,03/21/2020,12,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,03/28/2020,10,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,04/04/2020,11,
Cerro Navia,Metropolitana,"Cerro Navia, Metropolitana",,04/11/2020,16,
Colina,Metropolitana,"Colina, Metropolitana",,03/07/2020,3,
Colina,Metropolitana,"Colina, Metropolitana",,03/14/2020,6,
Colina,Metropolitana,"Colina, Metropolitana",,03/21/2020,29,
Colina,Metropolitana,"Colina, Metropolitana",,03/28/2020,16,
Colina,Metropolitana,"Colina, Metropolitana",,04/04/2020,16,
Colina,Metropolitana,"Colina, Metropolitana",,04/11/2020,4,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,03/07/2020,0,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,03/14/2020,1,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,03/21/2020,14,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,03/28/2020,12,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,04/04/2020,14,
Conchalí,Metropolitana,"Conchalí, Metropolitana",,04/11/2020,11,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,03/07/2020,0,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,03/14/2020,1,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,03/21/2020,2,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,03/28/2020,4,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,04/04/2020,4,
Curacaví,Metropolitana,"Curacaví, Metropolitana",,04/11/2020,2,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,03/07/2020,0,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,03/14/2020,2,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,03/21/2020,13,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,03/28/2020,20,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,04/04/2020,24,
El Bosque,Metropolitana,"El Bosque, Metropolitana",,04/11/2020,24,
El Monte,Metropolitana,"El Monte, Metropolitana",,03/07/2020,0,
El Monte,Metropolitana,"El Monte, Metropolitana",,03/14/2020,0,
El Monte,Metropolitana,"El Monte, Metropolitana",,03/21/2020,1,
El Monte,Metropolitana,"El Monte, Metropolitana",,03/28/2020,1,
El Monte,Metropolitana,"El Monte, Metropolitana",,04/04/2020,6,
El Monte,Metropolitana,"El Monte, Metropolitana",,04/11/2020,2,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,03/07/2020,1,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,03/14/2020,2,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,03/21/2020,11,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,03/28/2020,23,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,04/04/2020,23,
Estación Central,Metropolitana,"Estación Central, Metropolitana",,04/11/2020,11,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,03/07/2020,0,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,03/14/2020,4,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,03/21/2020,18,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,03/28/2020,7,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,04/04/2020,14,
Huechuraba,Metropolitana,"Huechuraba, Metropolitana",,04/11/2020,5,
Independencia,Metropolitana,"Independencia, Metropolitana",,03/07/2020,0,
Independencia,Metropolitana,"Independencia, Metropolitana",,03/14/2020,3,
Independencia,Metropolitana,"Independencia, Metropolitana",,03/21/2020,13,
Independencia,Metropolitana,"Independencia, Metropolitana",,03/28/2020,8,
Independencia,Metropolitana,"Independencia, Metropolitana",,04/04/2020,18,
Independencia,Metropolitana,"Independencia, Metropolitana",,04/11/2020,10,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,03/07/2020,0,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,03/14/2020,0,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,03/21/2020,2,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,03/28/2020,1,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,04/04/2020,6,
Isla de Maipo,Metropolitana,"Isla de Maipo, Metropolitana",,04/11/2020,1,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,03/07/2020,1,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,03/14/2020,0,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,03/21/2020,10,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,03/28/2020,7,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,04/04/2020,11,
La Cisterna,Metropolitana,"La Cisterna, Metropolitana",,04/11/2020,10,
La Florida,Metropolitana,"La Florida, Metropolitana",,03/07/2020,2,
La Florida,Metropolitana,"La Florida, Metropolitana",,03/14/2020,12,
La Florida,Metropolitana,"La Florida, Metropolitana",,03/21/2020,27,
La Florida,Metropolitana,"La Florida, Metropolitana",,03/28/2020,51,
La Florida,Metropolitana,"La Florida, Metropolitana",,04/04/2020,44,
La Florida,Metropolitana,"La Florida, Metropolitana",,04/11/2020,29,
La Granja,Metropolitana,"La Granja, Metropolitana",,03/07/2020,0,
La Granja,Metropolitana,"La Granja, Metropolitana",,03/14/2020,1,
La Granja,Metropolitana,"La Granja, Metropolitana",,03/21/2020,6,
La Granja,Metropolitana,"La Granja, Metropolitana",,03/28/2020,13,
La Granja,Metropolitana,"La Granja, Metropolitana",,04/04/2020,17,
La Granja,Metropolitana,"La Granja, Metropolitana",,04/11/2020,9,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,03/07/2020,0,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,03/14/2020,2,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,03/21/2020,6,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,03/28/2020,13,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,04/04/2020,21,
La Pintana,Metropolitana,"La Pintana, Metropolitana",,04/11/2020,13,
La Reina,Metropolitana,"La Reina, Metropolitana",,03/07/2020,0,
La Reina,Metropolitana,"La Reina, Metropolitana",,03/14/2020,12,
La Reina,Metropolitana,"La Reina, Metropolitana",,03/21/2020,14,
La Reina,Metropolitana,"La Reina, Metropolitana",,03/28/2020,11,
La Reina,Metropolitana,"La Reina, Metropolitana",,04/04/2020,13,
La Reina,Metropolitana,"La Reina, Metropolitana",,04/11/2020,3,
Lampa,Metropolitana,"Lampa, Metropolitana",,03/07/2020,0,
Lampa,Metropolitana,"Lampa, Metropolitana",,03/14/2020,0,
Lampa,Metropolitana,"Lampa, Metropolitana",,03/21/2020,8,
Lampa,Metropolitana,"Lampa, Metropolitana",,03/28/2020,11,
Lampa,Metropolitana,"Lampa, Metropolitana",,04/04/2020,12,
Lampa,Metropolitana,"Lampa, Metropolitana",,04/11/2020,6,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,03/07/2020,6,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,03/14/2020,58,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,03/21/2020,120,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,03/28/2020,64,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,04/04/2020,31,
Las Condes,Metropolitana,"Las Condes, Metropolitana",,04/11/2020,17,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,03/07/2020,2,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,03/14/2020,14,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,03/21/2020,51,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,03/28/2020,25,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,04/04/2020,17,
Lo Barnechea,Metropolitana,"Lo Barnechea, Metropolitana",,04/11/2020,7,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,03/07/2020,0,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,03/14/2020,1,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,03/21/2020,4,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,03/28/2020,6,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,04/04/2020,24,
Lo Espejo,Metropolitana,"Lo Espejo, Metropolitana",,04/11/2020,13,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,03/07/2020,0,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,03/14/2020,2,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,03/21/2020,4,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,03/28/2020,18,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,04/04/2020,12,
Lo Prado,Metropolitana,"Lo Prado, Metropolitana",,04/11/2020,7,
Macul,Metropolitana,"Macul, Metropolitana",,03/07/2020,1,
Macul,Metropolitana,"Macul, Metropolitana",,03/14/2020,3,
Macul,Metropolitana,"Macul, Metropolitana",,03/21/2020,11,
Macul,Metropolitana,"Macul, Metropolitana",,03/28/2020,19,
Macul,Metropolitana,"Macul, Metropolitana",,04/04/2020,12,
Macul,Metropolitana,"Macul, Metropolitana",,04/11/2020,3,
Maipú,Metropolitana,"Maipú, Metropolitana",,03/07/2020,0,
Maipú,Metropolitana,"Maipú, Metropolitana",,03/14/2020,12,
Maipú,Metropolitana,"Maipú, Metropolitana",,03/21/2020,45,
Maipú,Metropolitana,"Maipú, Metropolitana",,03/28/2020,62,
Maipú,Metropolitana,"Maipú, Metropolitana",,04/04/2020,64,
Maipú,Metropolitana,"Maipú, Metropolitana",,04/11/2020,20,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,03/07/2020,0,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,03/14/2020,0,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,03/21/2020,0,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,03/28/2020,0,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,04/04/2020,0,
María Pinto,Metropolitana,"María Pinto, Metropolitana",,04/11/2020,0,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,03/07/2020,1,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,03/14/2020,1,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,03/21/2020,4,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,03/28/2020,6,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,04/04/2020,4,
Melipilla,Metropolitana,"Melipilla, Metropolitana",,04/11/2020,1,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,03/07/2020,0,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,03/14/2020,25,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,03/21/2020,48,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,03/28/2020,35,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,04/04/2020,35,
Ñuñoa,Metropolitana,"Ñuñoa, Metropolitana",,04/11/2020,27,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,03/07/2020,0,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,03/14/2020,0,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,03/21/2020,5,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,03/28/2020,9,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,04/04/2020,5,
Padre Hurtado,Metropolitana,"Padre Hurtado, Metropolitana",,04/11/2020,6,
Paine,Metropolitana,"Paine, Metropolitana",,03/07/2020,1,
Paine,Metropolitana,"Paine, Metropolitana",,03/14/2020,0,
Paine,Metropolitana,"Paine, Metropolitana",,03/21/2020,2,
Paine,Metropolitana,"Paine, Metropolitana",,03/28/2020,0,
Paine,Metropolitana,"Paine, Metropolitana",,04/04/2020,4,
Paine,Metropolitana,"Paine, Metropolitana",,04/11/2020,1,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,03/07/2020,0,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,03/14/2020,2,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,03/21/2020,4,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,03/28/2020,13,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,04/04/2020,13,
Pedro Aguirre Cerda,Metropolitana,"Pedro Aguirre Cerda, Metropolitana",,04/11/2020,22,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,03/07/2020,1,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,03/14/2020,4,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,03/21/2020,3,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,03/28/2020,8,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,04/04/2020,4,
Peñaflor,Metropolitana,"Peñaflor, Metropolitana",,04/11/2020,5,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,03/07/2020,2,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,03/14/2020,9,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,03/21/2020,25,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,03/28/2020,32,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,04/04/2020,33,
Peñalolén,Metropolitana,"Peñalolén, Metropolitana",,04/11/2020,30,
Pirque,Metropolitana,"Pirque, Metropolitana",,03/07/2020,0,
Pirque,Metropolitana,"Pirque, Metropolitana",,03/14/2020,1,
Pirque,Metropolitana,"Pirque, Metropolitana",,03/21/2020,2,
Pirque,Metropolitana,"Pirque, Metropolitana",,03/28/2020,2,
Pirque,Metropolitana,"Pirque, Metropolitana",,04/04/2020,1,
Pirque,Metropolitana,"Pirque, Metropolitana",,04/11/2020,4,
Providencia,Metropolitana,"Providencia, Metropolitana",,03/07/2020,3,
Providencia,Metropolitana,"Providencia, Metropolitana",,03/14/2020,28,
Providencia,Metropolitana,"Providencia, Metropolitana",,03/21/2020,59,
Providencia,Metropolitana,"Providencia, Metropolitana",,03/28/2020,18,
Providencia,Metropolitana,"Providencia, Metropolitana",,04/04/2020,21,
Providencia,Metropolitana,"Providencia, Metropolitana",,04/11/2020,7,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,03/07/2020,1,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,03/14/2020,1,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,03/21/2020,18,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,03/28/2020,18,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,04/04/2020,24,
Pudahuel,Metropolitana,"Pudahuel, Metropolitana",,04/11/2020,15,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,03/07/2020,0,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,03/14/2020,7,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,03/21/2020,48,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,03/28/2020,81,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,04/04/2020,123,
Puente Alto,Metropolitana,"Puente Alto, Metropolitana",,04/11/2020,63,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,03/07/2020,2,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,03/14/2020,3,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,03/21/2020,16,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,03/28/2020,24,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,04/04/2020,34,
Quilicura,Metropolitana,"Quilicura, Metropolitana",,04/11/2020,15,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,03/07/2020,2,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,03/14/2020,4,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,03/21/2020,12,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,03/28/2020,21,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,04/04/2020,32,
Quinta Normal,Metropolitana,"Quinta Normal, Metropolitana",,04/11/2020,13,
